trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
12-R02,0,G00559,05:00:00,05:00:10,Pluit,0,0,,,0,0
12-R02,1,G00492,05:03:44,05:03:54,Pluit,0,0,,,773.7843808,0
12-R02,2,G00562,05:14:40,05:14:50,Pluit,0,0,,,3108.492534,0
12-R02,3,G00563,05:20:51,05:21:01,Pluit,0,0,,,4414.121368,0
12-R02,4,G00711,05:22:40,05:22:50,Pluit,0,0,,,4772.15417,0
12-R02,5,G00566,05:25:47,05:25:57,Pluit,0,0,,,5411.760738,0
12-R02,6,G00568,05:30:03,05:30:13,Pluit,0,0,,,6302.363128,0
12-R02,7,G00235,05:53:40,05:53:50,Pluit,0,0,,,11383.93002,0
12-R02,8,G00237,05:59:02,05:59:12,Pluit,0,0,,,12510.5548,0
12-R02,9,G00573,06:03:13,06:03:23,Pluit,0,0,,,13381.85323,0
12-R02,10,G00577,06:07:33,06:07:43,Pluit,0,0,,,14286.35426,0
12-R02,11,G00060,06:12:34,06:12:44,Pluit,0,0,,,15338.90074,0
12-R02,12,G00076,06:17:39,06:17:49,Pluit,0,0,,,16406.45995,0
12-R02,13,G00074,06:28:57,06:29:07,Pluit,0,0,,,18818.0382,0
12-R03,0,G00755,05:00:00,05:00:10,Pluit,0,0,,,0,0
12-R03,1,G00509,05:05:33,05:05:43,Pluit,0,0,,,1166.678582,0
12-R03,2,G00503,05:08:17,05:08:27,Pluit,0,0,,,1724.840064,0
12-R03,3,G00500,05:10:45,05:10:55,Pluit,0,0,,,2224.474732,0
12-R03,4,G00497,05:15:51,05:16:01,Pluit,0,0,,,3294.418495,0
12-R03,5,G00559,05:27:14,05:27:24,Pluit,0,0,,,5724.225341,0
12-R03,6,G00492,05:31:49,05:31:59,Pluit,0,0,,,6682.964165,0
12-R03,7,G00562,05:42:40,05:42:50,Pluit,0,0,,,9000.35893,0
12-R03,8,G00563,05:48:51,05:49:01,Pluit,0,0,,,10306.93512,0
12-R03,9,G00711,05:50:40,05:50:50,Pluit,0,0,,,10664.96792,0
12-R03,10,G00566,05:53:47,05:53:57,Pluit,0,0,,,11304.57449,0
12-R03,11,G00568,05:58:03,05:58:13,Pluit,0,0,,,12194.34147,0
12-R03,12,G00235,06:21:40,06:21:50,Pluit,0,0,,,17276.49541,0
12-R03,13,G00237,06:27:02,06:27:12,Pluit,0,0,,,18402.98646,0
12-R03,14,G00573,06:31:12,06:31:22,Pluit,0,0,,,19271.30731,0
12-R03,15,G00577,06:35:32,06:35:42,Pluit,0,0,,,20176.19701,0
12-R03,16,G00060,06:40:31,06:40:41,Pluit,0,0,,,21220.38609,0
12-R03,17,G00076,06:45:36,06:45:46,Pluit,0,0,,,22286.6081,0
12-R03,18,G00074,06:56:54,06:57:04,Pluit,0,0,,,24698.7884,0
12-R03,19,G00677,07:09:17,07:09:27,Pluit,0,0,,,27346.6943,0
12-R04,0,G00677,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
12-R04,1,G00072,05:11:35,05:11:45,Tanjung Priok,0,0,,,2473.883145,0
12-R04,2,G00068,05:15:26,05:15:36,Tanjung Priok,0,0,,,3273.074201,0
12-R04,3,G00070,05:18:03,05:18:13,Tanjung Priok,0,0,,,3807.280502,0
12-R04,4,G00064,05:25:44,05:25:54,Tanjung Priok,0,0,,,5437.102801,0
12-R04,5,G00061,05:29:20,05:29:30,Tanjung Priok,0,0,,,6183.219015,0
12-R04,6,G00579,05:32:50,05:33:00,Tanjung Priok,0,0,,,6907.433656,0
12-R04,7,G00575,05:37:11,05:37:21,Tanjung Priok,0,0,,,7816.696261,0
12-R04,8,G00238,05:41:35,05:41:45,Tanjung Priok,0,0,,,8735.284229,0
12-R04,9,G00236,05:46:57,05:47:07,Tanjung Priok,0,0,,,9862.860317,0
12-R04,10,G00567,06:04:00,06:04:10,Tanjung Priok,0,0,,,13522.57018,0
12-R04,11,G00565,06:08:07,06:08:17,Tanjung Priok,0,0,,,14380.18234,0
12-R04,12,G00712,06:11:14,06:11:24,Tanjung Priok,0,0,,,15021.56632,0
12-R04,13,G00564,06:13:14,06:13:24,Tanjung Priok,0,0,,,15421.14015,0
12-R04,14,G00560,06:19:25,06:19:35,Tanjung Priok,0,0,,,16726.71727,0
12-R04,15,G00559,06:35:04,06:35:14,Tanjung Priok,0,0,,,20082.10572,0
12-R04,16,G00492,06:38:52,06:39:02,Tanjung Priok,0,0,,,20870.74569,0
12-R04,17,G00496,06:46:41,06:46:51,Tanjung Priok,0,0,,,22528.70009,0
12-R04,18,G00499,06:51:48,06:51:58,Tanjung Priok,0,0,,,23601.37887,0
12-R04,19,G00505,06:54:22,06:54:32,Tanjung Priok,0,0,,,24124.07041,0
12-R04,20,G00507,06:56:55,06:57:05,Tanjung Priok,0,0,,,24642.77527,0
12-R04,21,G00755,07:04:20,07:04:30,Tanjung Priok,0,0,,,26215.89639,0
14A-L02,0,P00095,05:00:00,05:00:10,Monumen Nasional,0,0,,,0,0
14A-L02,1,G00713,05:02:53,05:03:03,Monumen Nasional,0,0,,,591.6854851,0
14A-L02,2,B06065P,05:03:51,05:04:01,Monumen Nasional,0,0,,,767.671487,0
14A-L02,3,B04517P,05:05:12,05:05:22,Monumen Nasional,0,0,,,1026.314231,0
14A-L02,4,B06880P,05:07:50,05:08:00,Monumen Nasional,0,0,,,1561.807689,0
14A-L02,5,G00711,05:08:51,05:09:01,Monumen Nasional,0,0,,,1748.11617,0
14A-L02,6,B05556P,05:10:31,05:10:41,Monumen Nasional,0,0,,,2073.16874,0
14A-L02,7,G00566,05:12:08,05:12:18,Monumen Nasional,0,0,,,2387.412609,0
14A-L02,8,G00568,05:16:24,05:16:34,Monumen Nasional,0,0,,,3276.835062,0
14A-L02,9,G00234,05:31:58,05:32:08,Monumen Nasional,0,0,,,6612.703934,0
14A-L02,10,G00120,05:39:32,05:39:42,Monumen Nasional,0,0,,,8217.869603,0
14A-L02,11,G00122,05:41:05,05:41:15,Monumen Nasional,0,0,,,8519.736807,0
14A-L02,12,G00750,05:48:11,05:48:21,Jakarta International Stadium,0,0,,,10022.31034,0
14A-L02,13,G00121,06:02:18,06:02:28,Jakarta International Stadium,0,0,,,13046.14619,0
14A-L02,14,G00116,06:03:48,06:03:58,Jakarta International Stadium,0,0,,,13338.438,0
14A-L02,15,G00233,06:09:08,06:09:18,Jakarta International Stadium,0,0,,,14460.42467,0
14A-L02,16,G00567,06:21:25,06:21:35,Jakarta International Stadium,0,0,,,17087.28851,0
14A-L02,17,G00565,06:25:33,06:25:43,Jakarta International Stadium,0,0,,,17947.82435,0
14A-L02,18,G00712,06:28:40,06:28:50,Jakarta International Stadium,0,0,,,18588.63798,0
14A-L02,19,B04789P,06:29:33,06:29:43,Jakarta International Stadium,0,0,,,18746.00286,0
14A-L02,20,B05550P,06:32:01,06:32:11,Jakarta International Stadium,0,0,,,19245.96862,0
14A-L02,21,G00714,06:34:29,06:34:39,Jakarta International Stadium,0,0,,,19745.58459,0
14A-L02,22,P00095,06:37:10,06:37:20,Jakarta International Stadium,0,0,,,20293.22456,0
14B-L01,0,B05728P,05:00:00,05:00:10,Senen,0,0,,,0,0
14B-L01,1,B00882P,05:07:43,05:07:53,Senen,0,0,,,1635.789315,0
14B-L01,2,B05573P,05:09:30,05:09:40,Senen,0,0,,,1988.635273,0
14B-L01,3,B03732P,05:10:56,05:11:06,Senen,0,0,,,2263.491344,0
14B-L01,4,B04664P,05:11:51,05:12:01,Senen,0,0,,,2427.333499,0
14B-L01,5,B05579P,05:18:17,05:18:27,Senen,0,0,,,3784.895619,0
14B-L01,6,B02734P,05:19:37,05:19:47,Senen,0,0,,,4039.676209,0
14B-L01,7,G00713,05:22:25,05:22:35,Senen,0,0,,,4611.836338,0
14B-L01,8,B04517P,05:24:35,05:24:45,Senen,0,0,,,5046.617177,0
14B-L01,9,G00711,05:28:04,05:28:14,Senen,0,0,,,5768.576418,0
14B-L01,10,B05556P,05:29:44,05:29:54,Senen,0,0,,,6093.731407,0
14B-L01,11,B00292P,05:31:34,05:31:44,Senen,0,0,,,6456.187115,0
14B-L01,12,B05655P,05:33:17,05:33:27,Senen,0,0,,,6792.633139,0
14B-L01,13,B06871P,05:34:11,05:34:21,Senen,0,0,,,6952.95859,0
14B-L01,14,B02306P,05:35:54,05:36:04,Senen,0,0,,,7291.601625,0
14B-L01,15,B05165P,05:36:56,05:37:06,Senen,0,0,,,7482.108075,0
14B-L01,16,B02465P,05:37:41,05:37:51,Senen,0,0,,,7609.180589,0
14B-L01,17,B01802P,05:38:30,05:38:40,Senen,0,0,,,7750.301953,0
14B-L01,18,B05323P,05:39:05,05:39:15,Senen,0,0,,,7842.956626,0
14B-L01,19,B02286P,05:40:29,05:40:39,Senen,0,0,,,8110.401299,0
14B-L01,20,B05251P,05:41:48,05:41:58,Senen,0,0,,,8362.761485,0
14B-L01,21,B01946P,05:42:53,05:43:03,Senen,0,0,,,8563.372405,0
14B-L01,22,B02627P,05:44:19,05:44:29,Senen,0,0,,,8840.894425,0
14B-L01,23,B01149P,05:46:18,05:46:28,Senen,0,0,,,9234.455811,0
14B-L01,24,B00501P,05:47:58,05:48:08,Senen,0,0,,,9562.406601,0
14B-L01,25,G00709,05:50:26,05:50:36,Senen,0,0,,,10062.19981,0
14B-L01,26,B05389P,05:51:42,05:51:52,Senen,0,0,,,10303.29449,0
14B-L01,27,B00770P,05:53:44,05:53:54,Senen,0,0,,,10709.04606,0
14B-L01,28,B01657P,05:54:57,05:55:07,Senen,0,0,,,10939.9452,0
14B-L01,29,G00106,05:58:26,05:58:36,Senen,0,0,,,11661.01845,0
14B-L01,30,B00083P,05:59:25,05:59:35,Senen,0,0,,,11838.94876,0
14B-L01,31,B00084P,06:00:11,06:00:21,Senen,0,0,,,11970.15959,0
14B-L01,32,B03199P,06:00:50,06:01:00,Senen,0,0,,,12074.95169,0
14B-L01,33,B03201P,06:01:29,06:01:39,Senen,0,0,,,12181.36162,0
14B-L01,34,B07322P,06:04:38,06:04:48,Senen,0,0,,,12827.99148,0
14B-L01,35,B05866P,06:05:43,06:05:53,Senen,0,0,,,13029.19626,0
14B-L01,36,B05725P,06:08:54,06:09:04,Senen,0,0,,,13683.2829,0
14B-L01,37,B01945P,06:10:03,06:10:13,Tanjung Priok,0,0,,,13899.55697,0
14B-L01,38,B00109P,06:11:51,06:12:01,Tanjung Priok,0,0,,,14253.53294,0
14B-L01,39,B03369P,06:13:44,06:13:54,Tanjung Priok,0,0,,,14625.67305,0
14B-L01,40,B05540P,06:18:30,06:18:40,Tanjung Priok,0,0,,,15622.82851,0
14B-L01,41,B00962P,06:20:04,06:20:14,Tanjung Priok,0,0,,,15929.5956,0
14B-L01,42,B02664P,06:22:21,06:22:31,Tanjung Priok,0,0,,,16389.73775,0
14B-L01,43,B00317P,06:23:52,06:24:02,Tanjung Priok,0,0,,,16684.77344,0
14B-L01,44,B00318P,06:24:59,06:25:09,Tanjung Priok,0,0,,,16890.97369,0
14B-L01,45,B01311P,06:26:26,06:26:36,Tanjung Priok,0,0,,,17170.34612,0
14B-L01,46,G00710,06:27:51,06:28:01,Tanjung Priok,0,0,,,17441.14092,0
14B-L01,47,B05849P,06:28:57,06:29:07,Tanjung Priok,0,0,,,17643.53709,0
14B-L01,48,B01188P,06:30:31,06:30:41,Tanjung Priok,0,0,,,17949.58062,0
14B-L01,49,B03729P,06:31:31,06:31:41,Tanjung Priok,0,0,,,18133.04972,0
14B-L01,50,B02244P,06:32:24,06:32:34,Tanjung Priok,0,0,,,18288.64234,0
14B-L01,51,G00716,06:35:20,06:35:30,Tanjung Priok,0,0,,,18891.18831,0
14B-L01,52,B02908P,06:39:40,06:39:50,Tanjung Priok,0,0,,,19797.15249,0
14B-L01,53,B03932P,06:41:22,06:41:32,Tanjung Priok,0,0,,,20130.0817,0
14B-L01,54,B05390P,06:42:40,06:42:50,Tanjung Priok,0,0,,,20377.22955,0
14B-L01,55,B02632P,06:44:10,06:44:20,Tanjung Priok,0,0,,,20669.32965,0
14B-L01,56,B04054P,06:45:59,06:46:09,Tanjung Priok,0,0,,,21029.75955,0
14B-L01,57,B07250P,06:46:50,06:47:00,Tanjung Priok,0,0,,,21179.26744,0
14B-L01,58,B02306P,06:49:03,06:49:13,Tanjung Priok,0,0,,,21625.04438,0
14B-L01,59,B06067P,06:56:10,06:56:20,Tanjung Priok,0,0,,,23130.44938,0
14B-L01,60,G00712,06:57:57,06:58:07,Tanjung Priok,0,0,,,23481.92775,0
14B-L01,61,B04789P,06:58:49,06:58:59,Tanjung Priok,0,0,,,23636.79804,0
14B-L01,62,B05550P,07:01:17,07:01:27,Tanjung Priok,0,0,,,24136.92006,0
14B-L01,63,G00714,07:03:45,07:03:55,Tanjung Priok,0,0,,,24636.69218,0
14B-L01,64,B04521P,07:07:21,07:07:31,Tanjung Priok,0,0,,,25381.41512,0
14B-L01,65,B05962P,07:09:18,07:09:28,Tanjung Priok,0,0,,,25767.86056,0
14B-L01,66,B05964P,07:12:32,07:12:42,Tanjung Priok,0,0,,,26432.29502,0
14B-L01,67,B05966P,07:14:32,07:14:42,Tanjung Priok,0,0,,,26831.40707,0
14B-L01,68,B05967P,07:16:15,07:16:25,Tanjung Priok,0,0,,,27170.44419,0
14B-L01,69,B06000P,07:17:03,07:17:13,Tanjung Priok,0,0,,,27309.71425,0
14B-L01,70,B04401P,07:29:49,07:29:59,Tanjung Priok,0,0,,,30039.83132,0
14B-L01,71,B01161P,07:30:42,07:30:52,Tanjung Priok,0,0,,,30195.71932,0
14B-L01,72,B04519P,07:32:07,07:32:17,Tanjung Priok,0,0,,,30468.79688,0
14B-L01,73,B03645P,07:33:56,07:34:06,Tanjung Priok,0,0,,,30826.22176,0
14B-L01,74,B05728P,07:41:34,07:41:44,Tanjung Priok,0,0,,,32444.78666,0
14B-L02,0,B05725P,05:00:00,05:00:10,Tanjung Priok,0,0,,,0,0
14B-L02,1,B01945P,05:01:09,05:01:19,Tanjung Priok,0,0,,,216.2065028,0
14B-L02,2,B00109P,05:02:57,05:03:07,Tanjung Priok,0,0,,,570.0718768,0
14B-L02,3,B03369P,05:04:50,05:05:00,Tanjung Priok,0,0,,,942.095705,0
14B-L02,4,B05540P,05:09:36,05:09:46,Tanjung Priok,0,0,,,1938.939613,0
14B-L02,5,B00962P,05:11:10,05:11:20,Tanjung Priok,0,0,,,2245.610859,0
14B-L02,6,B02664P,05:13:27,05:13:37,Tanjung Priok,0,0,,,2705.609235,0
14B-L02,7,B00317P,05:14:58,05:15:08,Tanjung Priok,0,0,,,3000.552743,0
14B-L02,8,B00318P,05:16:05,05:16:15,Tanjung Priok,0,0,,,3206.688567,0
14B-L02,9,B01311P,05:17:32,05:17:42,Tanjung Priok,0,0,,,3485.973717,0
14B-L02,10,G00710,05:18:56,05:19:06,Tanjung Priok,0,0,,,3756.683907,0
14B-L02,11,B05849P,05:20:02,05:20:12,Tanjung Priok,0,0,,,3959.01684,0
14B-L02,12,B01188P,05:21:36,05:21:46,Tanjung Priok,0,0,,,4264.964743,0
14B-L02,13,B03729P,05:22:36,05:22:46,Tanjung Priok,0,0,,,4448.376526,0
14B-L02,14,B02244P,05:23:29,05:23:39,Tanjung Priok,0,0,,,4603.920534,0
14B-L02,15,G00716,05:26:25,05:26:35,Tanjung Priok,0,0,,,5206.278243,0
14B-L02,16,B02908P,05:30:45,05:30:55,Tanjung Priok,0,0,,,6111.959356,0
14B-L02,17,B03932P,05:32:27,05:32:37,Tanjung Priok,0,0,,,6444.784541,0
14B-L02,18,B05390P,05:33:45,05:33:55,Tanjung Priok,0,0,,,6691.855172,0
14B-L02,19,B02632P,05:35:15,05:35:25,Tanjung Priok,0,0,,,6983.864011,0
14B-L02,20,B04054P,05:37:04,05:37:14,Tanjung Priok,0,0,,,7344.1813,0
14B-L02,21,B07250P,05:37:55,05:38:05,Tanjung Priok,0,0,,,7493.642478,0
14B-L02,22,B02306P,05:40:08,05:40:18,Tanjung Priok,0,0,,,7939.280135,0
14B-L02,23,B06067P,05:47:14,05:47:24,Tanjung Priok,0,0,,,9444.214779,0
14B-L02,24,G00712,05:49:01,05:49:11,Tanjung Priok,0,0,,,9795.583331,0
14B-L02,25,B04789P,05:49:53,05:50:03,Tanjung Priok,0,0,,,9950.405238,0
14B-L02,26,B05550P,05:52:21,05:52:31,Tanjung Priok,0,0,,,10450.371,0
14B-L02,27,G00714,05:54:49,05:54:59,Tanjung Priok,0,0,,,10949.98696,0
14B-L02,28,B04521P,05:58:25,05:58:35,Tanjung Priok,0,0,,,11694.47722,0
14B-L02,29,B05962P,06:00:22,06:00:32,Tanjung Priok,0,0,,,12080.80192,0
14B-L02,30,B05964P,06:03:35,06:03:45,Tanjung Priok,0,0,,,12745.02878,0
14B-L02,31,B05966P,06:05:35,06:05:45,Tanjung Priok,0,0,,,13144.01613,0
14B-L02,32,B05967P,06:07:18,06:07:28,Tanjung Priok,0,0,,,13482.94732,0
14B-L02,33,B06000P,06:08:06,06:08:16,Tanjung Priok,0,0,,,13622.17387,0
14B-L02,34,B04401P,06:20:52,06:21:02,Tanjung Priok,0,0,,,16351.43794,0
14B-L02,35,B01161P,06:21:45,06:21:55,Tanjung Priok,0,0,,,16507.27723,0
14B-L02,36,B04519P,06:23:10,06:23:20,Tanjung Priok,0,0,,,16780.26946,0
14B-L02,37,B03645P,06:24:58,06:25:08,Tanjung Priok,0,0,,,17137.58267,0
14B-L02,38,B05728P,06:32:36,06:32:46,Tanjung Priok,0,0,,,18755.64186,0
14B-L02,39,B00882P,06:40:24,06:40:34,Senen,0,0,,,20411.25891,0
14B-L02,40,B05573P,06:42:11,06:42:21,Senen,0,0,,,20763.96026,0
14B-L02,41,B03732P,06:43:37,06:43:47,Senen,0,0,,,21039.45464,0
14B-L02,42,B04664P,06:44:29,06:44:39,Senen,0,0,,,21194.11627,0
14B-L02,43,B05579P,06:50:55,06:51:05,Senen,0,0,,,22552.10343,0
14B-L02,44,B02734P,06:52:16,06:52:26,Senen,0,0,,,22811.49828,0
14B-L02,45,G00713,06:55:05,06:55:15,Senen,0,0,,,23387.56882,0
14B-L02,46,B04517P,06:57:16,06:57:26,Senen,0,0,,,23824.81786,0
14B-L02,47,G00711,07:00:46,07:00:56,Senen,0,0,,,24547.56796,0
14B-L02,48,B05556P,07:02:26,07:02:36,Senen,0,0,,,24873.40986,0
14B-L02,49,B00292P,07:04:16,07:04:26,Senen,0,0,,,25236.66852,0
14B-L02,50,B05655P,07:06:00,07:06:10,Senen,0,0,,,25578.41235,0
14B-L02,51,B06871P,07:06:54,07:07:04,Senen,0,0,,,25739.93153,0
14B-L02,52,B02306P,07:08:37,07:08:47,Senen,0,0,,,26078.34513,0
14B-L02,53,B05165P,07:09:39,07:09:49,Senen,0,0,,,26268.88898,0
14B-L02,54,B02465P,07:10:24,07:10:34,Senen,0,0,,,26398.24886,0
14B-L02,55,B01802P,07:11:15,07:11:25,Senen,0,0,,,26547.99552,0
14B-L02,56,B05323P,07:11:51,07:12:01,Senen,0,0,,,26641.99368,0
14B-L02,57,B02286P,07:13:15,07:13:25,Senen,0,0,,,26910.56778,0
14B-L02,58,B05251P,07:14:35,07:14:45,Senen,0,0,,,27164.17306,0
14B-L02,59,B01946P,07:15:40,07:15:50,Senen,0,0,,,27365.30534,0
14B-L02,60,B02627P,07:17:07,07:17:17,Senen,0,0,,,27643.79064,0
14B-L02,61,B01149P,07:19:06,07:19:16,Senen,0,0,,,28037.95847,0
14B-L02,62,B00501P,07:20:47,07:20:57,Senen,0,0,,,28366.70709,0
14B-L02,63,G00709,07:23:16,07:23:26,Senen,0,0,,,28869.88184,0
14B-L02,64,B05389P,07:24:33,07:24:43,Senen,0,0,,,29112.20468,0
14B-L02,65,B00770P,07:26:35,07:26:45,Senen,0,0,,,29519.69677,0
14B-L02,66,B01657P,07:27:49,07:27:59,Senen,0,0,,,29752.94537,0
14B-L02,67,G00106,07:31:21,07:31:31,Senen,0,0,,,30482.16757,0
14B-L02,68,B00083P,07:32:26,07:32:36,Senen,0,0,,,30682.89552,0
14B-L02,69,B00084P,07:33:12,07:33:22,Senen,0,0,,,30813.77465,0
14B-L02,70,B03199P,07:33:49,07:33:59,Senen,0,0,,,30913.42683,0
14B-L02,71,B03201P,07:34:28,07:34:38,Senen,0,0,,,31020.26973,0
14B-L02,72,B07322P,07:37:37,07:37:47,Senen,0,0,,,31668.7423,0
14B-L02,73,B05866P,07:38:43,07:38:53,Senen,0,0,,,31870.98706,0
14B-L02,74,B05725P,07:41:55,07:42:05,Senen,0,0,,,32528.70684,0
14B-R01,0,B05728P,05:00:00,05:00:10,Senen via JIS,0,0,,,0,0
14B-R01,1,B00882P,05:07:43,05:07:53,Senen via JIS,0,0,,,1635.789315,0
14B-R01,2,B05573P,05:09:30,05:09:40,Senen via JIS,0,0,,,1988.635273,0
14B-R01,3,B03732P,05:10:56,05:11:06,Senen via JIS,0,0,,,2263.491344,0
14B-R01,4,B04664P,05:11:51,05:12:01,Senen via JIS,0,0,,,2427.333499,0
14B-R01,5,B05579P,05:18:17,05:18:27,Senen via JIS,0,0,,,3784.895619,0
14B-R01,6,B02734P,05:19:37,05:19:47,Senen via JIS,0,0,,,4039.676209,0
14B-R01,7,G00713,05:22:25,05:22:35,Senen via JIS,0,0,,,4611.836338,0
14B-R01,8,B04517P,05:24:35,05:24:45,Senen via JIS,0,0,,,5046.617177,0
14B-R01,9,G00711,05:28:05,05:28:15,Senen via JIS,0,0,,,5768.576418,0
14B-R01,10,B05556P,05:29:45,05:29:55,Senen via JIS,0,0,,,6093.731407,0
14B-R01,11,B00292P,05:31:35,05:31:45,Senen via JIS,0,0,,,6456.187115,0
14B-R01,12,B05655P,05:33:18,05:33:28,Senen via JIS,0,0,,,6792.633139,0
14B-R01,13,B06871P,05:34:12,05:34:22,Senen via JIS,0,0,,,6952.95859,0
14B-R01,14,B02306P,05:35:55,05:36:05,Senen via JIS,0,0,,,7291.601625,0
14B-R01,15,B05165P,05:36:57,05:37:07,Senen via JIS,0,0,,,7482.108075,0
14B-R01,16,B02465P,05:37:42,05:37:52,Senen via JIS,0,0,,,7609.180589,0
14B-R01,17,B01802P,05:38:31,05:38:41,Senen via JIS,0,0,,,7750.301953,0
14B-R01,18,B05323P,05:39:06,05:39:16,Senen via JIS,0,0,,,7842.956626,0
14B-R01,19,B02286P,05:40:30,05:40:40,Senen via JIS,0,0,,,8110.401299,0
14B-R01,20,B05251P,05:41:49,05:41:59,Senen via JIS,0,0,,,8362.761485,0
14B-R01,21,B01946P,05:42:54,05:43:04,Senen via JIS,0,0,,,8563.372405,0
14B-R01,22,B02627P,05:44:20,05:44:30,Senen via JIS,0,0,,,8840.894425,0
14B-R01,23,B01149P,05:46:19,05:46:29,Senen via JIS,0,0,,,9234.455811,0
14B-R01,24,B00501P,05:47:59,05:48:09,Senen via JIS,0,0,,,9562.406601,0
14B-R01,25,G00709,05:50:27,05:50:37,Senen via JIS,0,0,,,10062.19981,0
14B-R01,26,B05389P,05:51:43,05:51:53,Senen via JIS,0,0,,,10303.29449,0
14B-R01,27,B00770P,05:53:45,05:53:55,Senen via JIS,0,0,,,10709.04606,0
14B-R01,28,B01657P,05:54:58,05:55:08,Senen via JIS,0,0,,,10939.9452,0
14B-R01,29,G00106,05:58:31,05:58:41,Senen via JIS,0,0,,,11673.40454,0
14B-R01,30,B00083P,05:59:29,05:59:39,Senen via JIS,0,0,,,11848.89435,0
14B-R01,31,B00084P,06:00:15,06:00:25,Senen via JIS,0,0,,,11980.10518,0
14B-R01,32,B03199P,06:00:54,06:01:04,Senen via JIS,0,0,,,12084.89728,0
14B-R01,33,B03201P,06:01:33,06:01:43,Senen via JIS,0,0,,,12191.30721,0
14B-R01,34,B07322P,06:04:42,06:04:52,Senen via JIS,0,0,,,12837.93706,0
14B-R01,35,B05866P,06:05:47,06:05:57,Senen via JIS,0,0,,,13039.14185,0
14B-R01,36,B05725P,06:08:57,06:09:07,Senen via JIS,0,0,,,13692.49607,0
14B-R02,0,B05725P,05:00:00,05:00:10,Tanjung Priok via JIS,0,0,,,0,0
14B-R02,1,B01945P,05:01:10,05:01:20,Tanjung Priok via JIS,0,0,,,217.0064904,0
14B-R02,2,B00109P,05:02:58,05:03:08,Tanjung Priok via JIS,0,0,,,570.9824618,0
14B-R02,3,B03369P,05:04:51,05:05:01,Tanjung Priok via JIS,0,0,,,943.1225986,0
14B-R02,4,B05540P,05:09:37,05:09:47,Tanjung Priok via JIS,0,0,,,1940.23125,0
14B-R02,5,B00962P,05:11:11,05:11:21,Tanjung Priok via JIS,0,0,,,2246.998343,0
14B-R02,6,B02664P,05:13:28,05:13:38,Tanjung Priok via JIS,0,0,,,2707.140487,0
14B-R02,7,B00317P,05:14:59,05:15:09,Tanjung Priok via JIS,0,0,,,3002.176177,0
14B-R02,8,B00318P,05:16:06,05:16:16,Tanjung Priok via JIS,0,0,,,3208.482345,0
14B-R02,9,B01311P,05:17:32,05:17:42,Tanjung Priok via JIS,0,0,,,3483.683734,0
14B-R02,10,G00710,05:18:56,05:19:06,Tanjung Priok via JIS,0,0,,,3754.421848,0
14B-R02,11,B05849P,05:20:02,05:20:12,Tanjung Priok via JIS,0,0,,,3956.813497,0
14B-R02,12,B01188P,05:21:36,05:21:46,Tanjung Priok via JIS,0,0,,,4262.976756,0
14B-R02,13,B03729P,05:22:36,05:22:46,Tanjung Priok via JIS,0,0,,,4446.47233,0
14B-R02,14,B02244P,05:23:29,05:23:39,Tanjung Priok via JIS,0,0,,,4603.496907,0
14B-R02,15,G00716,05:26:26,05:26:36,Tanjung Priok via JIS,0,0,,,5208.133775,0
14B-R02,16,G00715,05:29:35,05:29:45,Tanjung Priok via JIS,0,0,,,5855.779394,0
14B-R02,17,B02908P,05:30:56,05:31:06,Tanjung Priok via JIS,0,0,,,6114.913227,0
14B-R02,18,B03932P,05:32:38,05:32:48,Tanjung Priok via JIS,0,0,,,6447.842433,0
14B-R02,19,B05390P,05:33:56,05:34:06,Tanjung Priok via JIS,0,0,,,6694.990284,0
14B-R02,20,B02632P,05:35:26,05:35:36,Tanjung Priok via JIS,0,0,,,6987.090388,0
14B-R02,21,B04054P,05:37:15,05:37:25,Tanjung Priok via JIS,0,0,,,7347.52029,0
14B-R02,22,B07250P,05:38:06,05:38:16,Tanjung Priok via JIS,0,0,,,7497.028181,0
14B-R02,23,B02306P,05:40:18,05:40:28,Tanjung Priok via JIS,0,0,,,7940.062422,0
14B-R02,24,B06067P,05:47:24,05:47:34,Tanjung Priok via JIS,0,0,,,9445.268064,0
14B-R02,25,G00712,05:49:11,05:49:21,Tanjung Priok via JIS,0,0,,,9797.832338,0
14B-R02,26,B04789P,05:50:03,05:50:13,Tanjung Priok via JIS,0,0,,,9952.702633,0
14B-R02,27,B05550P,05:52:31,05:52:41,Tanjung Priok via JIS,0,0,,,10452.82465,0
14B-R02,28,G00714,05:54:59,05:55:09,Tanjung Priok via JIS,0,0,,,10952.59677,0
14B-R02,29,B04521P,05:58:35,05:58:45,Tanjung Priok via JIS,0,0,,,11697.30802,0
14B-R02,30,B05962P,06:00:31,06:00:41,Tanjung Priok via JIS,0,0,,,12081.07266,0
14B-R02,31,B05964P,06:03:45,06:03:55,Tanjung Priok via JIS,0,0,,,12745.78913,0
14B-R02,32,B05966P,06:05:45,06:05:55,Tanjung Priok via JIS,0,0,,,13145.52038,0
14B-R02,33,B05967P,06:07:28,06:07:38,Tanjung Priok via JIS,0,0,,,13484.57222,0
14B-R02,34,B06000P,06:08:16,06:08:26,Tanjung Priok via JIS,0,0,,,13623.69701,0
